"Games","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Hand_OBP","Hand_SLG","Hand_BABIP","Hand_ISO","Hand_SBPerG","P_OPS","AL","SameTeam","weight","height","age","bats_right","bats_switch"
83,242,27,63,5,2,0,7,7,3,13,27,5,0,3,0,3,0.298,0.298,0.293,0.037,0.0843373493975904,0.5,0,1,170,71,27,0,1
37,90,11,22,7,0,2,8,0,0,9,18,0,1,2,1,1,0.317,0.389,0.282,0.144,0,0.6,1,1,190,72,39,0,1
97,249,21,41,7,1,4,28,3,1,37,56,7,1,4,1,8,0.274,0.249,0.195,0.084,0.0309278350515464,0,0,1,165,69,28,1,0
29,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.167,0,0,0,0,0,1,1,178,68,33,0,0
33,37,5,9,0,0,0,4,0,0,2,9,0,0,0,1,1,0.275,0.243,0.31,0,0,0,0,1,170,73,35,1,0
120,359,46,99,14,1,15,62,2,1,38,23,6,3,0,4,11,0.347,0.446,0.258,0.17,0.0166666666666667,0.83,1,1,185,67,35,0,0
53,99,8,24,3,1,4,14,0,0,6,17,1,1,1,0,2,0.292,0.414,0.256,0.172,0,1.091,1,1,193,73,27,0,0
124,393,54,95,20,1,14,46,2,3,23,85,1,3,7,5,7,0.285,0.405,0.271,0.163,0.0161290322580645,0.833,1,1,165,72,23,1,0
110,337,33,99,15,2,7,39,0,1,35,13,12,0,0,4,6,0.356,0.412,0.287,0.119,0,0.789,0,1,185,68,33,0,0
87,216,32,54,11,1,8,28,0,0,30,36,2,3,0,0,6,0.349,0.421,0.267,0.171,0,0.714,1,0,200,72,35,1,0
101,307,36,82,14,4,0,28,1,0,32,43,3,1,3,2,9,0.336,0.339,0.308,0.072,0.0099009900990099,0.568,0,1,180,73,31,1,0
144,570,89,179,22,6,16,94,4,5,39,72,4,2,4,5,21,0.357,0.458,0.335,0.144,0.0277777777777778,0.621,0,1,175,71,26,1,0
35,48,10,12,4,0,0,6,0,0,2,20,0,1,8,0,0,0.294,0.333,0.429,0.083,0,0,1,1,192,76,28,1,0
49,35,8,8,1,0,0,2,0,0,0,9,0,0,0,0,0,0.229,0.257,0.308,0.029,0,1,1,1,170,72,32,1,0
68,17,3,7,1,0,0,0,0,0,0,4,0,0,2,0,0,0.412,0.471,0.538,0.059,0,0,0,1,155,68,32,1,0
33,53,4,8,2,0,0,3,0,0,9,14,0,0,4,0,0,0.274,0.189,0.205,0.038,0,0.5,1,1,178,70,32,0,0
38,88,5,6,1,0,0,3,0,0,6,31,0,0,11,0,3,0.128,0.08,0.105,0.011,0,0,0,1,190,72,30,1,0
45,8,3,3,0,0,2,2,0,0,1,4,0,0,0,0,0,0.444,1.125,0.5,0.75,0,0,0,1,190,76,27,1,0
138,573,85,186,26,4,2,50,0,2,39,35,0,4,12,1,7,0.371,0.394,0.343,0.07,0,0.5,0,1,180,71,30,1,0
29,67,7,17,4,0,0,7,0,0,3,15,0,0,0,1,1,0.282,0.313,0.321,0.06,0,0.667,0,1,170,69,35,0,0
155,553,97,156,24,9,16,79,3,2,74,74,9,1,4,4,17,0.366,0.445,0.3,0.163,0.0193548387096774,0.638,0,1,170,73,32,1,0
107,323,29,79,11,3,6,39,3,0,28,43,7,0,2,8,8,0.298,0.353,0.259,0.108,0.0280373831775701,1.456,1,1,196,74,31,1,0
147,568,77,155,25,3,14,62,3,0,31,42,5,3,12,4,13,0.312,0.401,0.273,0.129,0.0204081632653061,0.761,1,1,190,75,25,0,0
35,94,10,17,5,2,1,7,0,0,2,19,0,0,7,1,1,0.196,0.309,0.213,0.128,0,0.929,0,1,195,74,30,1,0
26,41,6,15,3,1,3,10,0,0,5,6,1,0,0,0,2,0.435,0.707,0.375,0.341,0,0.667,1,0,205,76,34,0,0
131,408,66,116,14,6,9,42,1,1,46,64,0,4,9,2,7,0.361,0.414,0.318,0.13,0.00763358778625954,0.857,1,1,182,71,31,1,0
153,527,119,145,17,6,40,94,14,3,111,125,6,1,0,5,11,0.399,0.558,0.286,0.283,0.0915032679738562,1.345,1,1,195,71,29,0,1
136,499,98,141,18,7,39,112,2,2,70,65,4,3,1,5,6,0.371,0.581,0.255,0.299,0.0147058823529412,0.812,1,1,197,72,26,0,0
151,538,58,147,21,5,11,64,4,0,40,50,15,1,4,8,9,0.32,0.392,0.28,0.119,0.0264900662251656,0.96,0,1,183,71,24,1,0
119,337,54,87,16,4,8,34,2,4,38,45,0,3,7,2,4,0.337,0.401,0.276,0.142,0.0168067226890756,0.683,1,1,175,72,32,1,0
93,200,34,60,11,1,7,35,1,2,24,15,5,5,1,4,2,0.382,0.47,0.291,0.17,0.010752688172043,1.067,0,1,175,70,36,0,0
150,460,45,116,12,3,1,26,6,6,35,19,6,0,9,3,7,0.303,0.298,0.26,0.046,0.04,1.054,1,1,170,69,25,1,0
65,102,9,34,4,1,0,10,0,1,16,20,4,1,2,0,1,0.429,0.392,0.415,0.059,0,0.833,0,1,163,69,25,0,1
43,10,1,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0.182,0.1,0.125,0,0,0.667,1,1,139,66,35,1,0
145,571,83,156,33,6,15,86,11,8,59,86,11,1,5,4,13,0.34,0.431,0.297,0.158,0.0758620689655172,0.629,0,1,190,76,29,0,0
146,538,63,166,34,3,26,91,2,3,38,95,2,2,0,6,17,0.353,0.528,0.331,0.219,0.0136986301369863,0.989,1,1,195,71,30,1,0
77,258,37,76,18,2,11,45,1,1,22,48,0,2,1,3,6,0.351,0.508,0.322,0.213,0.012987012987013,1.125,0,1,195,72,30,1,0
12,22,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0.045,0.045,0.071,0,0,0,1,1,188,73,22,1,0
122,438,48,114,17,5,23,83,0,0,39,107,5,0,1,5,15,0.317,0.479,0.291,0.219,0,0.3,0,1,212,76,28,1,0
35,49,1,6,1,0,0,1,0,0,1,18,0,0,7,0,2,0.14,0.143,0.194,0.02,0,0,1,1,195,75,24,1,0
34,55,4,4,1,0,0,1,0,0,2,18,0,0,2,0,0,0.105,0.091,0.108,0.018,0,0.5,1,1,215,74,30,1,0
120,409,60,108,16,9,8,40,8,2,40,44,2,0,0,5,4,0.326,0.406,0.276,0.142,0.0666666666666667,0.611,0,1,175,72,29,0,0
103,235,27,60,10,1,3,33,1,1,18,21,3,0,0,9,4,0.298,0.345,0.259,0.089,0.00970873786407767,0,0,1,190,73,33,0,0
119,395,62,107,11,0,22,61,2,0,35,28,4,2,0,5,7,0.33,0.466,0.243,0.195,0.0168067226890756,1.045,1,1,185,67,36,0,0
93,243,38,74,10,1,21,54,1,0,27,28,9,4,0,1,6,0.382,0.613,0.272,0.309,0.010752688172043,1.6,1,1,193,73,28,0,0
123,450,59,100,18,4,1,21,4,3,39,38,0,2,9,2,7,0.286,0.287,0.24,0.064,0.032520325203252,0.286,0,0,160,70,29,0,0
148,504,61,113,19,5,11,55,1,3,63,83,4,2,1,8,13,0.308,0.347,0.244,0.123,0.00675675675675676,0.821,1,1,165,72,24,1,0
74,198,23,61,18,1,5,24,1,0,15,39,1,0,1,2,5,0.353,0.485,0.359,0.177,0.0135135135135135,1,0,1,160,71,23,1,0
61,132,26,35,4,2,2,5,1,4,21,22,0,2,3,0,0,0.374,0.371,0.306,0.106,0.0163934426229508,0.558,0,1,160,69,25,1,0
43,35,1,1,0,0,0,0,0,0,1,21,0,1,8,0,0,0.081,0.029,0.071,0,0,0,1,1,192,76,29,1,0
150,520,63,149,27,4,26,87,1,3,45,67,11,2,4,7,9,0.341,0.504,0.283,0.217,0.00666666666666667,0.65,0,1,215,75,27,0,0
23,45,3,6,1,0,0,2,0,0,1,1,0,0,2,0,0,0.152,0.156,0.136,0.022,0,0,1,0,185,73,29,0,0
52,145,14,27,5,0,2,14,1,0,18,28,4,1,0,1,3,0.279,0.262,0.216,0.076,0.0192307692307692,0.909,0,1,220,76,23,0,0
39,96,11,17,1,0,0,10,0,0,12,17,0,0,5,1,1,0.266,0.188,0.212,0.01,0,0.167,1,1,178,70,33,0,0
152,575,78,159,27,2,26,87,8,2,27,78,5,0,1,3,17,0.307,0.466,0.281,0.19,0.0526315789473684,0.336,0,1,175,71,27,1,0
41,99,11,21,5,0,1,2,0,0,6,18,0,3,1,0,4,0.278,0.293,0.25,0.081,0,0,1,0,170,72,34,1,0
40,63,4,19,1,0,0,7,0,0,7,9,1,0,0,2,0,0.361,0.317,0.339,0.016,0,0,0,0,209,75,33,1,0
129,446,64,155,17,5,21,77,0,3,28,65,6,3,1,4,5,0.387,0.549,0.368,0.202,0,0.868,1,1,196,74,32,1,0
34,89,3,8,3,0,0,5,0,0,2,29,0,0,2,0,2,0.11,0.124,0.133,0.034,0,0,0,1,228,76,26,0,1
20,54,3,17,2,0,1,6,0,0,1,2,0,0,0,1,1,0.321,0.407,0.308,0.093,0,1,0,0,180,73,33,1,0
126,469,64,127,22,1,2,27,4,3,32,36,1,4,2,4,4,0.32,0.335,0.287,0.064,0.0317460317460317,0.636,0,1,180,72,30,1,0
153,617,84,170,38,6,8,46,1,3,27,60,1,1,10,3,7,0.306,0.395,0.293,0.12,0.0065359477124183,0.488,1,1,190,75,26,0,0
93,243,27,54,7,2,3,22,1,0,24,38,1,1,2,3,8,0.292,0.305,0.249,0.082,0.010752688172043,1.343,1,1,182,71,32,1,0
96,181,33,57,13,2,13,50,2,2,27,25,6,1,1,0,2,0.407,0.624,0.308,0.309,0.0208333333333333,0.25,0,1,185,73,31,0,0
153,514,132,163,16,6,54,128,12,1,126,112,9,0,1,5,2,0.448,0.687,0.309,0.37,0.0784313725490196,0.333,1,1,195,71,30,0,1
161,590,132,159,16,4,61,142,0,0,94,67,0,7,0,7,16,0.372,0.62,0.209,0.351,0,0.577,1,1,197,72,27,0,0
39,93,7,16,1,0,0,6,0,0,3,29,0,1,4,0,5,0.206,0.183,0.25,0.011,0,0,0,1,190,72,24,0,1
154,607,101,208,34,8,16,87,23,10,39,63,1,1,4,8,9,0.379,0.504,0.358,0.161,0.149350649350649,0.227,0,1,170,71,23,0,0
99,282,44,83,16,3,20,57,0,1,22,61,1,1,0,1,7,0.346,0.585,0.312,0.291,0,0.924,0,1,190,73,32,1,0
36,80,6,8,2,0,1,4,0,0,2,32,0,1,7,0,2,0.133,0.162,0.149,0.062,0,0,0,1,175,74,32,1,0
162,662,80,173,17,5,3,49,9,7,30,23,1,2,10,2,15,0.295,0.316,0.266,0.054,0.0555555555555556,0.826,1,1,170,69,26,1,0
153,545,117,176,32,7,37,124,22,3,71,64,23,10,0,10,15,0.404,0.611,0.306,0.288,0.143790849673203,0.933,0,1,183,73,26,1,0
150,561,76,150,23,4,28,89,0,0,35,108,9,8,0,3,21,0.318,0.472,0.285,0.205,0,0.979,1,1,195,71,31,1,0
36,67,5,12,2,1,0,3,0,0,4,11,0,0,3,0,0,0.225,0.239,0.214,0.06,0,0,1,1,188,73,23,1,0
31,66,3,15,2,0,0,5,0,0,1,16,0,0,5,1,1,0.235,0.258,0.294,0.03,0,0,1,1,195,75,25,1,0
154,561,96,177,30,3,25,98,10,7,33,66,2,5,2,5,4,0.356,0.513,0.32,0.198,0.0649350649350649,0.681,0,1,195,72,27,1,0
78,195,28,57,8,1,3,14,3,1,14,17,0,3,1,0,3,0.349,0.39,0.309,0.097,0.0384615384615385,0.75,0,1,160,69,24,0,0
96,254,32,59,9,1,17,45,1,1,42,42,5,6,0,3,6,0.351,0.476,0.212,0.244,0.0104166666666667,0.357,0,1,205,74,31,0,0
86,232,25,52,8,0,10,35,0,1,24,18,4,2,0,5,7,0.297,0.388,0.201,0.164,0,0.5,1,1,185,67,37,0,0
93,246,33,57,7,0,13,39,0,0,28,32,0,1,0,3,3,0.309,0.419,0.216,0.187,0,0,1,1,193,73,29,0,0
46,42,9,8,1,0,1,4,0,1,1,10,0,1,2,0,1,0.227,0.286,0.226,0.095,0,0,0,1,160,70,27,1,0
158,566,85,154,24,1,18,68,3,2,51,106,8,3,5,8,17,0.331,0.413,0.302,0.141,0.0189873417721519,0.833,1,1,165,72,25,1,0
162,625,105,191,26,1,35,114,10,4,37,97,8,6,1,7,16,0.347,0.518,0.312,0.213,0.0617283950617284,0.368,0,1,210,74,25,1,0
144,485,83,144,25,5,14,58,2,5,45,76,3,2,8,3,13,0.357,0.456,0.327,0.159,0.0138888888888889,0.451,0,1,170,71,29,1,0
38,85,5,10,2,0,0,5,1,0,8,22,0,1,3,2,0,0.198,0.141,0.154,0.024,0.0263157894736842,0.125,1,1,178,70,34,0,0
99,272,53,71,13,1,18,55,1,4,51,59,1,4,3,1,3,0.384,0.515,0.27,0.254,0.0101010101010101,0.857,0,1,195,76,25,0,0
161,602,94,166,22,2,3,48,5,4,55,49,3,8,8,7,11,0.341,0.334,0.293,0.058,0.031055900621118,0.845,0,1,170,71,28,0,0
136,494,63,138,23,5,21,91,1,1,31,76,1,1,3,9,20,0.318,0.474,0.288,0.194,0.00735294117647059,0.408,1,1,196,74,33,1,0
45,169,28,53,6,1,4,17,2,1,12,17,0,0,2,1,3,0.357,0.432,0.329,0.118,0.0444444444444444,0.61,1,1,190,75,27,0,0
130,487,73,148,23,5,10,68,3,6,49,37,3,1,6,5,9,0.365,0.433,0.31,0.129,0.0230769230769231,0.237,0,1,187,74,32,1,0
41,94,12,28,4,0,4,17,1,0,18,9,0,0,0,2,2,0.404,0.468,0.289,0.17,0.024390243902439,0.4,1,0,205,76,36,0,0
106,335,45,92,19,1,6,48,0,1,33,53,2,0,2,2,17,0.338,0.391,0.309,0.116,0,0,1,1,182,71,33,1,0
123,377,96,121,15,1,30,89,9,0,122,78,9,1,0,2,4,0.486,0.605,0.336,0.284,0.0731707317073171,0.401,1,1,195,71,31,0,1
38,89,13,21,1,0,0,10,0,0,4,19,0,0,7,1,1,0.266,0.247,0.296,0.011,0,0,0,1,185,72,25,1,0
157,590,92,151,34,1,33,100,1,0,87,78,11,6,1,3,7,0.356,0.485,0.245,0.229,0.00636942675159236,0.669,1,1,197,72,28,0,0
162,621,130,189,36,5,49,141,18,2,78,85,11,4,0,3,19,0.384,0.615,0.286,0.311,0.111111111111111,0.597,0,1,170,70,31,1,0
91,229,41,67,6,1,20,54,3,3,29,35,1,0,0,3,6,0.368,0.59,0.266,0.297,0.032967032967033,0.783,0,1,198,76,24,0,0
49,90,7,12,0,0,0,6,1,1,6,29,0,0,10,0,1,0.188,0.133,0.197,0,0.0204081632653061,0.667,0,1,170,71,29,0,1
18,48,4,13,2,0,0,4,0,0,5,11,0,0,0,1,2,0.333,0.312,0.342,0.042,0,0,0,1,215,75,24,1,0
164,580,73,150,25,6,7,57,13,9,47,77,4,1,10,6,15,0.312,0.359,0.285,0.1,0.0792682926829268,0.926,0,1,160,69,27,1,0
30,56,3,12,0,0,0,5,0,0,3,12,0,0,7,0,1,0.254,0.214,0.273,0,0,0,0,1,160,70,35,0,0
161,692,99,209,38,5,8,59,11,9,37,24,1,1,20,4,13,0.337,0.406,0.303,0.104,0.0683229813664596,0.381,1,1,170,69,27,1,0
39,98,5,15,3,0,0,4,0,0,4,34,0,0,4,2,4,0.183,0.184,0.227,0.031,0,0.857,0,1,190,72,33,1,0
140,478,63,129,16,6,23,80,0,1,36,99,4,5,1,4,13,0.325,0.473,0.294,0.203,0,0.633,1,1,195,71,32,1,0
35,78,5,17,4,0,0,5,0,1,2,16,0,0,4,0,1,0.238,0.269,0.274,0.051,0,0,1,1,188,73,24,1,0
43,106,6,20,0,0,0,7,0,0,2,27,0,2,11,0,1,0.218,0.189,0.253,0,0,0.347,1,1,195,75,26,1,0
157,622,94,178,26,5,20,93,4,8,67,74,3,8,8,7,3,0.359,0.441,0.295,0.154,0.0254777070063694,0.809,1,1,180,73,24,0,1
64,147,20,43,6,0,8,28,1,0,15,17,2,1,0,1,4,0.36,0.497,0.285,0.204,0.015625,0,1,1,185,67,38,0,0
76,218,22,49,4,0,16,45,0,0,26,30,3,0,1,2,5,0.305,0.463,0.19,0.239,0,0,1,1,193,73,30,0,0
40,83,0,6,1,0,0,5,0,0,1,33,0,0,11,0,1,0.083,0.084,0.12,0.012,0,0,1,1,170,72,24,1,0
152,557,59,140,20,3,12,54,4,2,33,91,11,2,2,2,5,0.295,0.363,0.281,0.111,0.0263157894736842,0.22,1,1,165,72,26,1,0
60,157,15,37,7,0,7,23,0,0,13,31,1,1,1,1,4,0.297,0.414,0.25,0.178,0,0,1,0,190,72,34,1,0
146,556,69,181,19,3,16,88,15,10,29,59,5,4,1,7,17,0.359,0.457,0.338,0.131,0.102739726027397,1.067,0,1,195,74,24,1,0
156,515,60,126,19,8,9,60,25,11,25,61,6,3,6,6,9,0.281,0.365,0.259,0.12,0.16025641025641,0.487,0,1,180,74,23,0,0
24,58,4,6,2,0,0,2,0,0,3,31,0,0,3,0,0,0.148,0.138,0.222,0.034,0,0,1,1,175,71,22,1,0
42,96,5,16,1,1,0,5,0,0,9,35,0,1,6,2,3,0.241,0.198,0.254,0.031,0,0.667,0,1,190,77,27,1,0
152,490,62,133,21,0,12,77,5,2,58,69,7,1,11,4,12,0.347,0.388,0.293,0.116,0.0328947368421053,0.75,0,1,175,70,25,0,0
38,92,5,13,2,0,1,4,2,2,6,22,0,0,5,0,2,0.194,0.196,0.174,0.054,0.0526315789473684,0,1,1,178,70,35,0,0
148,525,77,148,27,4,6,49,19,5,60,28,2,2,12,6,11,0.354,0.383,0.286,0.101,0.128378378378378,0.466,0,1,175,70,35,0,1
135,487,75,140,21,6,28,85,0,0,35,68,4,6,1,2,17,0.342,0.528,0.285,0.24,0,0.667,1,1,196,74,34,1,0
123,417,58,114,16,1,28,64,1,2,33,116,4,4,2,3,7,0.33,0.518,0.312,0.245,0.00813008130081301,1,0,1,255,79,27,1,0
40,110,3,7,0,0,1,7,0,0,6,51,0,0,7,1,2,0.111,0.091,0.102,0.027,0,0,0,1,210,74,28,1,0
135,557,72,143,21,3,7,44,4,2,28,68,6,2,3,2,4,0.294,0.343,0.281,0.086,0.0296296296296296,0.375,1,1,190,75,28,0,0
72,186,22,50,9,0,2,12,1,6,15,18,0,2,5,1,6,0.328,0.349,0.287,0.081,0.0138888888888889,0.667,1,1,180,73,24,1,0
130,433,54,108,13,4,14,52,1,2,35,71,5,0,2,3,12,0.304,0.395,0.268,0.145,0.00769230769230769,0.75,1,1,182,71,34,1,0
65,172,40,54,8,0,15,35,2,1,40,32,4,0,0,1,5,0.441,0.622,0.31,0.308,0.0307692307692308,0.521,1,1,195,71,32,0,1
90,312,53,84,14,1,23,53,1,0,35,40,3,2,1,1,2,0.346,0.542,0.244,0.272,0.0111111111111111,0,1,1,197,72,29,0,0
157,580,79,157,16,3,27,89,3,5,23,63,2,7,0,5,10,0.304,0.448,0.263,0.178,0.0191082802547771,0.421,1,1,185,74,23,0,0
37,64,6,9,2,0,1,8,0,0,1,11,0,0,3,3,0,0.147,0.219,0.145,0.078,0,0.5,0,1,170,71,31,0,0
151,630,72,167,20,6,3,48,15,1,25,22,0,2,8,3,8,0.294,0.33,0.27,0.065,0.0993377483443709,0.552,1,1,170,69,28,1,0
135,470,50,111,13,7,9,49,7,6,36,50,3,3,2,7,9,0.291,0.351,0.244,0.115,0.0518518518518519,0.5,0,1,190,71,30,0,0
89,237,19,48,8,0,4,19,0,1,13,49,4,3,2,1,10,0.252,0.287,0.238,0.084,0,1.044,0,1,195,71,33,1,0
104,217,23,49,2,1,1,10,2,3,19,39,1,0,3,1,3,0.287,0.258,0.27,0.032,0.0192307692307692,0.368,0,1,160,71,28,1,0
145,520,91,140,28,5,25,71,3,3,83,79,5,4,2,5,4,0.371,0.487,0.273,0.217,0.0206896551724138,0.65,1,1,180,73,25,0,1
134,527,83,159,19,3,0,34,40,19,44,48,0,1,5,3,3,0.355,0.349,0.33,0.047,0.298507462686567,0.321,0,1,170,71,31,0,1
77,161,18,41,8,0,7,28,1,0,24,24,4,0,0,4,6,0.344,0.435,0.254,0.18,0.012987012987013,0.75,1,1,193,73,31,0,0
38,100,3,13,2,0,0,7,0,0,1,44,0,0,7,0,0,0.139,0.15,0.232,0.02,0,0.286,1,1,170,72,25,1,0
147,510,43,111,10,5,8,52,6,1,36,93,11,1,3,4,12,0.269,0.304,0.249,0.086,0.0408163265306122,0.606,1,1,165,72,27,1,0
162,628,100,185,30,10,24,119,3,5,70,85,12,2,0,4,22,0.365,0.489,0.308,0.194,0.0185185185185185,0.723,0,1,190,73,33,1,0
103,419,81,146,21,9,12,44,33,15,27,87,0,2,12,4,2,0.387,0.527,0.414,0.179,0.320388349514563,0.767,0,0,170,71,25,0,0
35,30,7,6,0,2,0,1,0,0,3,11,0,0,0,0,0,0.273,0.333,0.316,0.133,0,2,0,1,185,71,22,1,0
39,48,4,10,1,0,0,3,0,0,5,24,0,0,1,0,2,0.283,0.229,0.417,0.021,0,0,0,1,190,76,34,1,0
40,85,5,15,1,1,0,7,0,0,4,33,0,0,4,0,2,0.213,0.212,0.288,0.035,0,0,1,1,175,71,23,1,0
162,679,97,211,25,3,5,46,8,11,43,53,1,5,11,1,9,0.356,0.378,0.331,0.068,0.0493827160493827,0.539,0,1,165,69,26,1,0
39,67,5,8,1,0,0,2,0,0,10,23,0,1,7,0,0,0.244,0.134,0.182,0.015,0,2,1,1,178,70,36,0,0
40,96,8,15,3,1,0,4,0,0,3,38,0,1,6,1,0,0.188,0.208,0.254,0.052,0,0.444,0,1,189,73,29,1,0
80,112,18,31,8,1,0,5,3,4,7,22,0,2,2,0,2,0.331,0.366,0.344,0.089,0.0375,0,1,1,176,72,27,1,0
161,636,70,186,35,6,1,70,2,3,44,42,3,0,9,7,15,0.335,0.371,0.308,0.079,0.0124223602484472,0.608,0,1,180,71,34,1,0
5,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.167,0,0,0,0,0.5,1,1,188,73,22,0,0
150,550,63,172,27,3,15,84,1,1,48,73,12,5,0,4,10,0.371,0.455,0.337,0.142,0.00666666666666667,0.747,1,1,196,74,35,1,0
88,233,24,52,9,1,5,17,0,0,11,58,1,1,1,0,6,0.261,0.335,0.276,0.112,0,0,0,1,195,73,27,1,0
112,368,63,92,21,3,5,25,3,4,43,61,2,2,4,0,8,0.332,0.364,0.288,0.114,0.0267857142857143,0.724,1,1,180,73,25,1,0
127,285,34,74,9,3,10,34,1,1,24,54,2,1,1,2,8,0.317,0.418,0.287,0.158,0.0078740157480315,0,1,1,182,71,35,1,0
143,465,92,141,25,2,35,111,6,3,99,102,18,0,0,3,9,0.423,0.591,0.32,0.288,0.041958041958042,1.258,1,1,195,71,33,0,1
141,513,86,144,12,2,26,71,3,0,62,78,1,6,1,2,7,0.364,0.464,0.287,0.183,0.0212765957446809,0.526,1,1,197,72,30,0,0
37,26,4,6,0,0,0,4,1,0,0,7,0,0,1,0,0,0.231,0.231,0.316,0,0.027027027027027,0.488,0,1,157,71,25,1,0
143,465,53,134,19,3,9,52,2,0,40,44,15,1,5,4,8,0.343,0.4,0.3,0.112,0.013986013986014,1.291,0,1,183,72,23,0,0
160,613,71,154,12,3,28,100,2,1,24,63,7,3,2,5,17,0.281,0.418,0.239,0.166,0.0125,0.549,1,1,185,74,24,0,0
159,679,90,181,25,4,4,50,11,2,28,36,1,0,16,5,15,0.294,0.333,0.275,0.066,0.0691823899371069,0.875,1,1,170,69,29,1,0
39,75,7,12,6,1,0,6,0,0,2,14,0,1,9,0,0,0.192,0.267,0.197,0.107,0,1,0,1,180,71,24,0,0
30,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0.167,0.167,0.25,0,0,0,0,1,200,74,38,1,0
88,253,30,66,8,2,9,43,4,0,19,54,1,0,5,2,7,0.31,0.415,0.297,0.154,0.0454545454545455,0.536,0,1,195,75,25,1,0
34,94,6,10,0,0,0,6,0,0,4,32,0,0,8,0,3,0.143,0.106,0.161,0,0,1,0,1,175,71,35,0,0
55,118,10,32,5,0,1,16,0,0,11,20,2,0,0,0,0,0.333,0.339,0.32,0.068,0,1.75,0,0,190,76,33,0,0
14,37,2,9,1,0,0,3,0,0,1,12,0,1,1,0,2,0.282,0.27,0.36,0.027,0,0.25,1,1,178,73,23,1,0
63,15,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0.133,0.133,0.333,0,0,0,0,1,195,73,27,1,0
153,533,75,131,25,5,16,73,13,0,73,110,3,7,3,4,12,0.342,0.402,0.28,0.156,0.0849673202614379,1.05,1,1,180,73,26,0,1
88,158,14,41,7,1,3,15,2,0,11,30,1,0,2,1,2,0.306,0.373,0.302,0.114,0.0227272727272727,1.55,0,1,170,70,27,1,0
160,631,92,191,37,4,21,102,7,6,52,103,7,1,5,4,6,0.355,0.474,0.333,0.171,0.04375,0.321,0,1,185,72,30,0,0
135,438,71,102,14,5,23,78,10,2,73,114,4,2,1,5,5,0.342,0.445,0.258,0.212,0.0740740740740741,0.597,1,1,205,75,31,1,0
131,394,36,117,22,2,6,60,0,0,50,23,7,2,5,5,7,0.375,0.409,0.3,0.112,0,0.32,1,1,205,73,30,1,0
52,27,10,4,0,0,0,0,2,0,2,8,0,0,0,0,0,0.207,0.148,0.211,0,0.0384615384615385,1,0,1,197,73,19,0,0
142,558,52,133,24,3,10,57,25,9,14,81,3,7,9,7,7,0.263,0.346,0.259,0.108,0.176056338028169,0.49,0,1,180,74,25,0,0
58,130,18,39,4,1,7,19,0,0,5,34,0,1,2,0,6,0.331,0.508,0.36,0.208,0,0,0,1,190,77,29,1,0
158,555,73,152,28,1,9,70,2,0,76,72,11,3,14,6,7,0.361,0.377,0.298,0.103,0.0126582278481013,1.069,0,1,175,70,27,0,0
111,372,54,104,19,4,4,39,9,5,53,31,5,4,1,2,1,0.374,0.384,0.295,0.105,0.0810810810810811,0.517,0,1,175,70,37,0,1
50,97,13,15,3,2,0,8,0,0,7,27,0,0,5,0,1,0.212,0.227,0.214,0.072,0,1,1,1,186,73,30,1,0
148,522,81,149,25,4,20,86,14,7,51,79,6,1,0,6,6,0.347,0.464,0.301,0.178,0.0945945945945946,0.393,1,1,175,72,27,0,0
131,468,57,121,24,1,12,58,15,6,24,81,8,16,7,3,7,0.315,0.391,0.288,0.132,0.114503816793893,0.914,0,1,170,71,31,1,0
56,93,6,23,4,0,1,9,2,0,3,29,0,0,3,2,1,0.265,0.323,0.338,0.075,0.0357142857142857,0.333,1,1,205,76,27,0,0
104,105,12,18,3,0,1,5,1,0,8,33,1,2,5,0,3,0.243,0.229,0.239,0.057,0.00961538461538462,0,0,1,185,72,24,1,0
113,401,78,108,16,1,25,75,0,0,72,69,12,4,0,2,10,0.384,0.501,0.269,0.232,0,0.873,1,1,195,72,29,1,0
43,113,4,20,2,0,0,7,0,0,10,44,0,0,3,1,2,0.242,0.195,0.286,0.018,0,0.311,0,1,210,74,30,1,0
157,544,57,136,21,4,12,69,3,5,71,92,7,2,10,4,8,0.337,0.369,0.279,0.119,0.0191082802547771,0.8,0,1,180,72,23,0,1
34,78,2,20,2,0,0,7,0,1,5,13,0,0,0,0,1,0.301,0.282,0.308,0.026,0,0,0,1,175,70,31,1,0
128,346,43,87,17,3,22,65,1,3,49,73,15,2,2,4,3,0.344,0.509,0.255,0.257,0.0078125,0.461,1,1,205,75,27,0,0
53,89,6,18,3,0,1,11,2,0,13,22,3,0,2,0,3,0.304,0.27,0.258,0.067,0.0377358490566038,0,0,1,169,72,35,0,0
87,170,19,37,9,0,2,16,2,0,7,22,1,1,3,2,5,0.25,0.306,0.236,0.088,0.0229885057471264,0.4,1,1,178,72,25,1,0
149,576,107,185,40,5,16,98,19,9,55,64,12,4,2,10,8,0.378,0.491,0.334,0.17,0.12751677852349,0.568,1,1,175,73,27,0,0
