"Games","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Hand_OBP","Hand_SLG","Hand_BABIP","Hand_ISO","Hand_SBPerG","P_OPS","AL","SameTeam","weight","height","age","bats_right","bats_switch"
155,553,87,155,25,1.6094379124341,13,69,3.13549421592915,2.39789527279837,90,83,2.56494935746154,2.30258509299405,1.6094379124341,2,16,0.385,0.396,0.309,0.116,0.116129032258065,0.733,0,1,205,70,25,1,0
78,227,39,62,9,1.79175946922805,20,49,2.484906649788,2.07944154167984,35,70,2.30258509299405,2.30258509299405,1.79175946922805,6,3,0.374,0.586,0.294,0.313,0.0897435897435897,1.15,1,1,225,73,27,1,0
120,427,43,126,27,1.6094379124341,7,54,1.6094379124341,2.19722457733622,34,49,1.79175946922805,2.07944154167984,2.07944154167984,3,16,0.349,0.407,0.318,0.112,0,0.701,1,1,215,69,24,0,1
109,416,74,110,30,1.79175946922805,23,89,1.79175946922805,1.6094379124341,70,74,2.83321334405622,1.79175946922805,1.79175946922805,3,11,0.369,0.507,0.27,0.243,0.00917431192660551,0.676,1,1,230,75,33,0,0
157,653,118,213,54,1.94591014905531,17,83,3.2188758248682,1.79175946922805,50,52,1.79175946922805,2.484906649788,2.484906649788,9,17,0.376,0.493,0.331,0.167,0.127388535031847,0.854,1,1,175,69,25,1,0
139,490,76,121,24,1.94591014905531,31,102,1.79175946922805,1.79175946922805,96,166,2.484906649788,2.83321334405622,1.6094379124341,9,6,0.377,0.494,0.298,0.247,0.00719424460431655,0.853,1,1,225,74,30,0,0
134,534,66,150,31,1.79175946922805,13,60,1.79175946922805,1.6094379124341,19,71,2.30258509299405,2.56494935746154,2.07944154167984,6,14,0.312,0.416,0.3,0.135,0.00746268656716418,0.962,1,1,250,75,32,0,0
136,480,65,139,22,1.94591014905531,21,77,2.89037175789616,2.63905732961526,18,61,2.07944154167984,2.07944154167984,2.19722457733622,4,14,0.317,0.475,0.294,0.185,0.0955882352941176,0.517,1,1,180,74,27,1,0
149,554,97,160,44,1.79175946922805,27,111,1.94591014905531,1.94591014905531,74,94,2.484906649788,2.77258872223978,1.6094379124341,6,13,0.38,0.518,0.303,0.229,0.0134228187919463,0.523,0,1,205,73,30,1,0
53,187,36,74,14,1.6094379124341,17,53,1.94591014905531,1.6094379124341,35,38,3.04452243772342,2.07944154167984,1.6094379124341,4,5,0.489,0.743,0.419,0.348,0.0377358490566038,1.747,0,0,225,72,36,1,0
137,556,76,154,38,2.63905732961526,11,59,3.95124371858143,2.07944154167984,58,55,2.484906649788,2.30258509299405,2.07944154167984,3,11,0.349,0.437,0.29,0.16,0.343065693430657,0.692,0,1,175,67,30,0,1
117,320,47,70,14,1.6094379124341,4,31,1.79175946922805,1.94591014905531,44,38,2.39789527279837,2.19722457733622,2.19722457733622,1,14,0.32,0.3,0.237,0.081,0.00854700854700855,0.737,0,1,215,70,29,1,0
109,453,76,127,27,1.6094379124341,29,75,3.17805383034795,2.07944154167984,43,103,2.77258872223978,2.07944154167984,1.6094379124341,4,9,0.344,0.532,0.302,0.252,0.174311926605505,0.143,0,1,195,73,32,1,0
141,494,66,141,35,1.94591014905531,23,86,1.6094379124341,1.79175946922805,62,121,2.39789527279837,1.94591014905531,1.6094379124341,5,11,0.364,0.504,0.332,0.219,0,0.523,0,1,225,73,25,1,0
54,193,39,69,14,1.6094379124341,13,43,1.94591014905531,1.6094379124341,32,23,2.19722457733622,2.19722457733622,1.6094379124341,5,4,0.449,0.632,0.346,0.275,0.037037037037037,1.017,1,0,225,75,28,0,1
149,580,85,178,19,2.19722457733622,1,38,3.29583686600433,2.89037175789616,73,58,1.79175946922805,2.07944154167984,2.19722457733622,1,19,0.387,0.359,0.339,0.052,0.147651006711409,0.606,0,1,185,71,29,1,0
149,503,93,123,28,1.6094379124341,34,90,1.79175946922805,1.6094379124341,91,147,2.63905732961526,2.19722457733622,1.6094379124341,4,17,0.362,0.503,0.273,0.258,0.00671140939597315,0.364,1,1,250,76,38,0,0
145,531,85,145,37,1.94591014905531,9,67,3.89182029811063,3.04452243772342,97,134,2.19722457733622,1.94591014905531,2.07944154167984,7,13,0.383,0.401,0.344,0.128,0.303448275862069,0.985,1,1,185,75,24,1,0
110,324,38,80,22,1.79175946922805,7,40,1.79175946922805,2.07944154167984,22,64,1.6094379124341,1.79175946922805,2.30258509299405,1,5,0.296,0.386,0.287,0.139,0.00909090909090909,0.333,1,1,245,72,29,1,0
159,607,113,177,41,2.19722457733622,33,104,2.94443897916644,1.94591014905531,64,104,2.94443897916644,3.46573590279973,1.79175946922805,8,9,0.38,0.535,0.301,0.244,0.0880503144654088,0.851,0,1,195,73,30,0,0
131,423,37,93,20,1.6094379124341,13,43,1.6094379124341,1.79175946922805,52,122,2.07944154167984,2.39789527279837,1.6094379124341,2,13,0.313,0.359,0.276,0.139,0,0.395,1,1,230,74,36,0,1
146,570,102,167,30,2.56494935746154,14,58,3.71357206670431,2.77258872223978,45,69,1.94591014905531,2.484906649788,2.30258509299405,0,8,0.352,0.447,0.314,0.154,0.246575342465753,0.826,0,1,190,69,28,1,0
134,418,73,114,16,2.07944154167984,24,67,3.2188758248682,1.79175946922805,57,119,1.79175946922805,2.19722457733622,1.6094379124341,3,2,0.363,0.498,0.324,0.225,0.149253731343284,0.969,0,1,235,77,29,1,0
145,538,91,168,43,2.19722457733622,29,115,2.07944154167984,2.30258509299405,62,108,2.484906649788,2.83321334405622,1.6094379124341,9,11,0.39,0.569,0.339,0.257,0.0206896551724138,0.846,1,1,220,73,29,1,0
62,198,32,50,10,1.94591014905531,12,30,2.07944154167984,1.6094379124341,25,37,1.79175946922805,1.94591014905531,1.6094379124341,2,4,0.339,0.505,0.252,0.253,0.0483870967741935,0.322,1,1,210,75,27,0,1
152,563,96,165,29,2.07944154167984,15,103,3.55534806148941,2.56494935746154,94,113,2.484906649788,1.79175946922805,1.6094379124341,9,15,0.39,0.435,0.338,0.142,0.197368421052632,0.787,1,1,220,72,35,0,0
126,354,37,80,12,1.79175946922805,9,48,1.6094379124341,1.6094379124341,41,58,1.94591014905531,1.94591014905531,1.6094379124341,2,8,0.308,0.342,0.246,0.116,0,0.615,0,1,190,74,30,1,0
137,504,70,157,23,2.63905732961526,5,58,2.94443897916644,2.484906649788,30,54,1.79175946922805,2.30258509299405,2.83321334405622,5,9,0.353,0.423,0.338,0.111,0.102189781021898,0.732,1,1,195,70,25,0,1
154,550,69,135,32,2.07944154167984,23,76,2.83321334405622,2.70805020110221,31,121,1.94591014905531,2.70805020110221,2.39789527279837,7,6,0.294,0.44,0.271,0.195,0.0779220779220779,0,0,1,200,73,30,1,0
24,77,13,27,7,1.6094379124341,5,17,1.79175946922805,1.6094379124341,6,16,1.6094379124341,1.6094379124341,1.6094379124341,0,3,0.398,0.636,0.393,0.286,0.0416666666666667,0.682,0,0,210,69,34,1,0
139,485,84,136,25,2.39789527279837,18,79,2.07944154167984,2.19722457733622,63,116,2.56494935746154,2.39789527279837,1.79175946922805,10,12,0.363,0.468,0.327,0.188,0.0215827338129496,0.385,0,1,205,74,36,1,0
154,485,66,133,28,1.79175946922805,13,68,2.70805020110221,1.94591014905531,43,59,2.19722457733622,2.19722457733622,2.19722457733622,4,15,0.336,0.416,0.288,0.142,0.0649350649350649,0.626,1,1,210,70,25,0,1
59,242,42,70,13,2.07944154167984,5,36,1.94591014905531,1.6094379124341,11,32,1.6094379124341,1.6094379124341,1.79175946922805,6,9,0.313,0.43,0.308,0.14,0.0338983050847458,0.421,1,0,195,70,35,1,0
161,637,103,204,48,1.94591014905531,25,85,2.30258509299405,2.484906649788,30,63,1.94591014905531,2.07944154167984,1.6094379124341,4,22,0.352,0.52,0.324,0.199,0.031055900621118,0.546,1,1,210,72,27,0,0
153,588,93,162,34,2.484906649788,32,94,2.39789527279837,1.79175946922805,54,118,2.07944154167984,2.39789527279837,1.6094379124341,2,22,0.342,0.52,0.295,0.245,0.0392156862745098,0.857,1,1,220,74,30,1,0
143,550,107,155,36,2.07944154167984,24,82,2.83321334405622,1.6094379124341,71,98,1.79175946922805,1.94591014905531,1.94591014905531,1,9,0.365,0.489,0.305,0.207,0.0839160839160839,0.755,1,1,205,74,36,0,0
68,237,31,54,10,1.79175946922805,10,28,1.94591014905531,1.79175946922805,18,58,1.6094379124341,2.19722457733622,1.79175946922805,2,5,0.291,0.405,0.257,0.177,0.0294117647058824,0.846,0,0,215,73,34,1,0
153,624,94,188,27,2.70805020110221,8,60,4.31748811353631,2.83321334405622,49,74,2.07944154167984,2.39789527279837,2.39789527279837,6,13,0.355,0.415,0.328,0.114,0.457516339869281,0.667,1,1,195,73,26,0,0
160,596,92,162,42,2.07944154167984,31,106,2.39789527279837,2.19722457733622,72,116,2.70805020110221,2.89037175789616,1.6094379124341,4,19,0.361,0.508,0.289,0.237,0.0375,1.235,0,1,210,74,27,0,0
158,580,62,154,30,1.94591014905531,12,82,1.6094379124341,1.79175946922805,35,68,2.07944154167984,2.07944154167984,1.94591014905531,5,12,0.308,0.386,0.281,0.121,0,0.548,0,1,210,73,34,1,0
158,615,114,183,30,2.484906649788,5,54,3.85014760171006,3.09104245335832,101,114,1.6094379124341,1.79175946922805,2.56494935746154,4,8,0.395,0.393,0.356,0.096,0.265822784810127,0.286,1,1,180,68,31,0,1
135,433,73,115,29,2.70805020110221,4,34,3.46573590279973,2.70805020110221,67,116,1.79175946922805,1.79175946922805,2.94443897916644,3,4,0.363,0.406,0.351,0.141,0.2,0.45,0,1,195,77,23,0,1
37,97,10,27,9,1.6094379124341,5,13,1.79175946922805,2.19722457733622,5,24,1.6094379124341,1.79175946922805,1.6094379124341,1,1,0.317,0.526,0.319,0.247,0.027027027027027,0.083,0,0,195,73,28,1,0
150,613,92,165,28,2.30258509299405,9,47,2.83321334405622,2.39789527279837,61,89,1.94591014905531,1.79175946922805,2.07944154167984,2,11,0.335,0.375,0.302,0.106,0.08,0.661,0,1,195,68,32,0,1
108,248,48,67,6,2.39789527279837,3,23,3.43398720448515,2.30258509299405,26,40,1.6094379124341,2.07944154167984,2.39789527279837,1,3,0.345,0.379,0.311,0.109,0.240740740740741,0.308,1,1,195,71,26,0,0
89,278,53,79,14,2.484906649788,13,29,3.04452243772342,2.19722457733622,28,70,2.07944154167984,2.07944154167984,2.30258509299405,3,3,0.353,0.525,0.333,0.241,0.179775280898876,1.514,0,1,220,73,24,0,0
100,383,59,113,16,1.79175946922805,15,50,1.94591014905531,1.79175946922805,19,56,2.07944154167984,2.19722457733622,1.6094379124341,1,16,0.334,0.46,0.313,0.164,0.02,0.966,1,1,235,75,34,1,0
123,414,44,108,22,1.79175946922805,6,37,1.6094379124341,1.94591014905531,29,78,1.6094379124341,2.07944154167984,1.79175946922805,6,16,0.31,0.362,0.304,0.101,0,0.667,1,1,200,73,29,1,0
151,544,79,177,38,2.07944154167984,15,86,1.6094379124341,1.79175946922805,89,73,2.30258509299405,1.94591014905531,1.6094379124341,10,15,0.416,0.489,0.348,0.164,0,0.503,0,1,220,74,36,0,0
63,235,42,83,16,1.94591014905531,13,55,1.94591014905531,2.19722457733622,26,43,2.30258509299405,2.19722457733622,1.6094379124341,5,5,0.419,0.604,0.38,0.251,0.0317460317460317,0.647,0,0,240,76,29,1,0
160,616,105,172,37,2.19722457733622,45,141,2.56494935746154,1.79175946922805,75,186,2.56494935746154,2.39789527279837,1.6094379124341,6,11,0.36,0.571,0.325,0.292,0.05,0.968,0,1,250,76,30,0,0
119,451,74,135,26,1.79175946922805,22,90,3.13549421592915,2.19722457733622,47,92,2.19722457733622,2.07944154167984,1.6094379124341,5,9,0.366,0.508,0.33,0.208,0.151260504201681,0.839,1,1,220,74,34,1,0
134,500,93,136,32,2.07944154167984,34,93,2.19722457733622,1.6094379124341,56,119,2.56494935746154,2.19722457733622,1.6094379124341,5,16,0.347,0.552,0.29,0.28,0.0298507462686567,0.815,0,1,225,74,37,0,0
114,387,74,116,22,2.07944154167984,8,65,2.89037175789616,2.30258509299405,35,41,1.94591014905531,2.30258509299405,2.07944154167984,7,7,0.359,0.434,0.313,0.134,0.114035087719298,0.334,1,1,185,68,29,0,1
153,634,107,212,27,1.79175946922805,18,66,3.55534806148941,2.30258509299405,72,90,2.19722457733622,2.30258509299405,2.19722457733622,1,18,0.406,0.465,0.368,0.131,0.196078431372549,0.995,1,1,195,75,35,1,0
159,606,97,180,25,2.484906649788,26,101,3.66356164612965,2.56494935746154,52,139,2.39789527279837,2.07944154167984,1.6094379124341,6,14,0.352,0.49,0.345,0.193,0.213836477987421,0.611,0,1,210,76,25,1,0
105,374,61,109,21,2.07944154167984,10,61,2.77258872223978,2.19722457733622,20,71,1.79175946922805,2.19722457733622,1.94591014905531,0,8,0.334,0.444,0.338,0.152,0.104761904761905,0.826,1,1,220,71,26,1,0
146,514,73,154,35,1.94591014905531,28,103,1.79175946922805,1.79175946922805,56,106,2.63905732961526,2.07944154167984,1.6094379124341,5,13,0.369,0.539,0.327,0.239,0.00684931506849315,0.143,1,1,220,72,27,0,0
12,33,2,7,2,1.6094379124341,0,1,1.6094379124341,1.6094379124341,0,13,1.6094379124341,1.6094379124341,1.6094379124341,0,1,0.212,0.273,0.35,0.061,0,0.545,0,0,205,75,31,0,0
158,576,73,162,25,1.94591014905531,13,90,2.484906649788,2.07944154167984,70,68,2.70805020110221,1.6094379124341,1.79175946922805,4,16,0.357,0.399,0.299,0.118,0.0443037974683544,0.892,0,1,235,75,25,0,0
119,445,54,129,29,1.79175946922805,17,75,1.94591014905531,1.79175946922805,33,61,2.30258509299405,1.79175946922805,1.6094379124341,5,24,0.337,0.474,0.301,0.184,0.0168067226890756,0.473,1,1,195,76,35,1,0
139,486,63,129,20,1.79175946922805,22,97,2.19722457733622,1.94591014905531,41,106,2.07944154167984,2.484906649788,1.79175946922805,4,5,0.329,0.447,0.296,0.181,0.0287769784172662,0.718,0,1,215,74,31,1,0
143,505,63,126,19,1.6094379124341,7,53,2.77258872223978,2.39789527279837,69,80,2.63905732961526,2.77258872223978,1.94591014905531,1,18,0.352,0.329,0.284,0.079,0.0769230769230769,0.595,0,1,205,70,26,1,0
56,211,32,71,12,1.6094379124341,8,41,1.79175946922805,1.6094379124341,24,23,1.6094379124341,1.79175946922805,1.6094379124341,1,6,0.405,0.507,0.348,0.171,0.0178571428571429,0.432,1,0,235,74,31,0,1
84,237,26,50,8,1.6094379124341,5,28,1.94591014905531,2.07944154167984,22,73,1.6094379124341,2.19722457733622,2.56494935746154,1,2,0.288,0.308,0.281,0.097,0.0238095238095238,1.4,1,1,205,72,26,1,0
142,456,62,125,21,1.79175946922805,28,90,1.6094379124341,1.79175946922805,64,75,1.79175946922805,2.19722457733622,1.6094379124341,2,4,0.367,0.509,0.273,0.235,0,1.136,1,1,210,74,35,0,0
138,523,94,191,30,1.79175946922805,28,96,2.19722457733622,1.79175946922805,76,63,2.94443897916644,1.94591014905531,1.6094379124341,5,13,0.444,0.587,0.373,0.222,0.0289855072463768,1,1,1,225,77,26,0,0
140,481,45,141,23,1.79175946922805,6,54,2.63905732961526,2.07944154167984,50,39,1.94591014905531,2.39789527279837,2.39789527279837,1,27,0.366,0.383,0.309,0.089,0.0642857142857143,0.692,0,1,205,71,27,1,0
152,566,86,173,43,1.94591014905531,34,108,2.07944154167984,2.484906649788,46,117,2.70805020110221,1.94591014905531,1.6094379124341,8,15,0.355,0.569,0.329,0.263,0.0197368421052632,0.59,1,1,225,73,26,0,1
114,382,60,104,22,1.79175946922805,20,56,2.07944154167984,2.07944154167984,40,103,1.79175946922805,2.484906649788,1.6094379124341,3,6,0.35,0.492,0.321,0.22,0.0263157894736842,0.497,1,1,225,73,28,1,0
150,541,77,129,35,1.79175946922805,28,99,1.6094379124341,1.94591014905531,74,134,2.30258509299405,2.30258509299405,1.6094379124341,7,9,0.332,0.462,0.262,0.224,0,0.167,1,1,230,75,34,0,0
154,626,115,185,48,1.79175946922805,15,72,3.2188758248682,2.56494935746154,74,45,2.07944154167984,2.30258509299405,2.07944154167984,6,19,0.371,0.447,0.297,0.152,0.12987012987013,0.481,1,1,175,69,26,1,0
111,383,55,109,25,1.6094379124341,22,81,1.79175946922805,1.6094379124341,48,101,2.19722457733622,1.94591014905531,1.6094379124341,5,13,0.363,0.522,0.328,0.238,0.00900900900900901,0.765,1,1,215,74,38,0,1
160,568,124,186,45,1.79175946922805,47,135,3.04452243772342,2.19722457733622,115,64,3.89182029811063,2.63905732961526,1.6094379124341,8,23,0.443,0.658,0.299,0.331,0.1,0.762,0,1,240,75,29,1,0
104,352,62,102,24,1.94591014905531,19,63,1.6094379124341,1.79175946922805,71,81,3.25809653802148,2.484906649788,1.6094379124341,1,7,0.418,0.531,0.328,0.241,0,0.792,0,1,225,72,37,1,0
138,529,72,152,24,1.79175946922805,25,88,1.6094379124341,1.79175946922805,36,57,1.79175946922805,1.94591014905531,1.6094379124341,5,19,0.332,0.478,0.281,0.191,0,0.5,1,1,220,74,31,1,0
124,444,78,127,17,1.79175946922805,30,100,2.94443897916644,1.94591014905531,80,97,2.484906649788,2.56494935746154,1.6094379124341,3,13,0.402,0.532,0.303,0.245,0.112903225806452,1.308,1,1,230,75,34,1,0
155,672,100,168,43,2.30258509299405,21,77,3.58351893845611,2.56494935746154,44,70,1.79175946922805,1.94591014905531,1.94591014905531,5,7,0.296,0.423,0.251,0.173,0.2,0.587,0,1,175,67,31,0,1
107,322,32,82,26,1.79175946922805,9,43,2.07944154167984,1.94591014905531,47,39,2.56494935746154,2.19722457733622,2.19722457733622,2,8,0.355,0.425,0.264,0.171,0.0280373831775701,1.082,0,1,215,70,30,1,0
129,390,55,114,19,2.484906649788,3,37,2.94443897916644,2.484906649788,24,56,2.07944154167984,2.39789527279837,2.39789527279837,3,9,0.34,0.4,0.332,0.108,0.108527131782946,0.25,0,1,190,73,27,1,0
145,578,97,180,16,2.70805020110221,8,68,3.3322045101752,2.70805020110221,70,89,2.07944154167984,2.70805020110221,2.83321334405622,6,7,0.392,0.415,0.353,0.104,0.158620689655172,0.867,1,1,210,72,25,0,0
99,103,15,20,4,1.6094379124341,5,17,1.6094379124341,1.6094379124341,23,30,2.07944154167984,2.07944154167984,1.6094379124341,0,0,0.357,0.379,0.221,0.184,0,0.35,0,1,200,69,41,0,0
150,498,84,124,35,1.79175946922805,29,82,1.6094379124341,1.6094379124341,97,126,1.94591014905531,2.07944154167984,2.07944154167984,6,13,0.371,0.498,0.272,0.249,0,0.489,1,1,195,72,29,0,1
156,609,103,178,43,2.07944154167984,39,122,1.94591014905531,1.6094379124341,81,114,2.63905732961526,2.83321334405622,1.6094379124341,5,13,0.383,0.565,0.302,0.273,0.0128205128205128,0.593,1,1,225,75,29,0,1
64,213,27,62,11,1.79175946922805,2,31,1.79175946922805,1.79175946922805,21,42,2.30258509299405,1.79175946922805,2.07944154167984,4,4,0.351,0.38,0.347,0.089,0.015625,1.071,0,1,200,71,31,1,0
151,543,101,161,25,2.63905732961526,32,92,3.2188758248682,2.77258872223978,73,112,2.19722457733622,2.07944154167984,1.6094379124341,9,20,0.377,0.552,0.316,0.256,0.132450331125828,0.653,0,1,205,75,25,1,0
156,571,112,161,28,2.19722457733622,31,93,3.3322045101752,1.6094379124341,88,110,2.07944154167984,3.36729582998647,1.6094379124341,4,5,0.397,0.508,0.3,0.226,0.147435897435897,1.072,0,1,195,73,31,0,0
156,620,102,181,39,2.89037175789616,10,62,3.40119738166216,2.56494935746154,60,71,1.79175946922805,2.39789527279837,2.19722457733622,4,5,0.358,0.445,0.315,0.153,0.16025641025641,0.917,0,1,190,69,29,1,0
159,571,98,153,26,1.79175946922805,36,99,3.2188758248682,2.07944154167984,91,156,2.56494935746154,2.56494935746154,1.6094379124341,6,11,0.373,0.506,0.304,0.238,0.125786163522013,1.129,0,1,235,77,30,1,0
136,491,99,150,36,1.79175946922805,27,94,2.484906649788,1.94591014905531,77,125,2.39789527279837,3.04452243772342,1.6094379124341,4,9,0.413,0.548,0.359,0.242,0.0514705882352941,0.25,1,1,220,73,30,1,0
108,395,50,112,16,1.94591014905531,12,60,1.94591014905531,2.30258509299405,12,92,1.79175946922805,2.19722457733622,1.6094379124341,5,17,0.308,0.425,0.338,0.142,0.0185185185185185,0.381,1,1,240,75,24,1,0
148,588,88,156,15,2.07944154167984,0,35,3.61091791264422,2.99573227355399,64,96,1.6094379124341,2.30258509299405,3.09104245335832,0,6,0.342,0.301,0.317,0.036,0.216216216216216,0.676,1,1,200,72,22,1,0
47,119,17,25,6,1.79175946922805,2,9,1.94591014905531,1.79175946922805,19,42,1.94591014905531,1.79175946922805,1.6094379124341,0,1,0.324,0.328,0.307,0.118,0.0425531914893617,0.702,0,0,210,73,31,0,0
135,468,71,119,27,2.07944154167984,4,47,2.77258872223978,2.39789527279837,45,83,1.79175946922805,2.30258509299405,2.77258872223978,3,6,0.324,0.35,0.299,0.096,0.0814814814814815,0.937,1,1,190,72,31,1,0
37,106,9,27,7,1.6094379124341,1,9,1.6094379124341,1.6094379124341,17,15,2.07944154167984,1.6094379124341,1.6094379124341,0,6,0.358,0.349,0.289,0.094,0,1.056,1,0,220,73,34,0,1
96,289,41,77,16,1.6094379124341,18,51,1.6094379124341,1.94591014905531,47,77,2.19722457733622,1.6094379124341,1.6094379124341,5,5,0.364,0.509,0.296,0.242,0,0.551,0,0,235,76,34,1,0
160,626,103,200,41,2.07944154167984,29,109,2.07944154167984,1.94591014905531,57,77,2.94443897916644,2.56494935746154,1.6094379124341,5,19,0.381,0.534,0.326,0.214,0.01875,1.133,1,1,210,72,28,0,0
103,156,31,39,11,1.79175946922805,8,33,2.30258509299405,1.79175946922805,16,45,1.6094379124341,1.79175946922805,2.19722457733622,0,0,0.324,0.487,0.301,0.237,0.0485436893203883,0.182,0,1,190,70,30,0,1
154,600,110,184,30,2.89037175789616,19,90,3.95124371858143,2.70805020110221,46,104,2.07944154167984,2.07944154167984,2.07944154167984,5,2,0.356,0.495,0.342,0.188,0.305194805194805,0.429,1,1,230,74,29,0,0
108,399,60,127,31,2.07944154167984,22,78,3.09104245335832,2.19722457733622,38,81,2.30258509299405,1.79175946922805,1.79175946922805,6,12,0.374,0.576,0.348,0.258,0.157407407407407,1.083,1,1,230,74,30,1,0
157,609,93,165,37,2.30258509299405,14,81,2.484906649788,2.07944154167984,58,93,2.484906649788,2.19722457733622,1.6094379124341,4,26,0.336,0.417,0.298,0.146,0.0445859872611465,0.727,1,1,220,74,31,1,0
84,224,27,56,17,1.94591014905531,7,31,2.07944154167984,1.79175946922805,13,44,2.07944154167984,2.19722457733622,1.94591014905531,1,6,0.302,0.438,0.282,0.188,0.0357142857142857,0.2,0,1,215,72,32,1,0
28,71,10,20,2,1.6094379124341,0,5,1.6094379124341,1.94591014905531,5,13,1.6094379124341,1.6094379124341,1.6094379124341,0,0,0.329,0.31,0.345,0.028,0,0.624,0,0,165,69,30,0,0
15,53,9,18,2,1.6094379124341,2,11,1.6094379124341,1.79175946922805,1,5,1.6094379124341,1.79175946922805,1.6094379124341,1,2,0.357,0.491,0.34,0.151,0,0.327,1,0,225,76,26,1,0
150,477,97,132,20,2.484906649788,5,47,3.95124371858143,2.63905732961526,79,101,1.79175946922805,2.30258509299405,2.30258509299405,3,6,0.383,0.379,0.34,0.103,0.313333333333333,0.443,1,1,195,71,27,0,0
72,267,27,64,17,1.94591014905531,6,38,1.6094379124341,1.94591014905531,14,53,1.94591014905531,2.39789527279837,2.07944154167984,2,7,0.291,0.386,0.276,0.146,0,0.467,0,0,210,73,33,1,0
136,466,76,115,17,2.484906649788,24,67,2.83321334405622,1.94591014905531,53,116,2.07944154167984,1.94591014905531,2.19722457733622,3,3,0.324,0.468,0.277,0.221,0.0882352941176471,1.121,1,1,200,73,29,0,0
152,593,83,178,27,1.79175946922805,29,115,2.19722457733622,2.30258509299405,35,60,2.30258509299405,2.63905732961526,1.6094379124341,6,19,0.345,0.496,0.292,0.196,0.0263157894736842,0.513,1,1,235,75,35,1,0
133,518,95,186,40,2.07944154167984,32,100,2.56494935746154,1.79175946922805,43,95,2.30258509299405,2.30258509299405,1.79175946922805,4,11,0.411,0.633,0.39,0.274,0.0601503759398496,0.784,1,1,240,76,29,0,0
101,340,44,91,19,2.07944154167984,6,38,1.79175946922805,1.79175946922805,28,54,1.79175946922805,1.6094379124341,2.07944154167984,4,8,0.32,0.394,0.299,0.126,0.0099009900990099,0.3,1,1,200,73,28,1,0
142,520,83,144,29,2.30258509299405,18,72,2.77258872223978,2.39789527279837,91,128,1.94591014905531,2.70805020110221,1.6094379124341,2,13,0.393,0.456,0.335,0.179,0.0774647887323944,0.301,0,1,240,77,21,0,0
143,550,87,152,23,2.30258509299405,31,108,1.79175946922805,1.79175946922805,59,157,2.77258872223978,2.56494935746154,1.6094379124341,3,14,0.353,0.505,0.332,0.229,0.00699300699300699,0.819,0,1,250,76,31,0,0
126,497,80,133,24,2.30258509299405,6,37,2.70805020110221,2.07944154167984,50,87,1.6094379124341,2.19722457733622,2.30258509299405,3,14,0.338,0.372,0.312,0.105,0.0793650793650794,0.917,1,1,190,72,33,0,1
157,569,100,165,35,2.30258509299405,26,86,2.484906649788,1.6094379124341,83,91,2.30258509299405,2.63905732961526,1.6094379124341,7,17,0.385,0.506,0.303,0.216,0.0445859872611465,0.696,0,1,225,76,34,0,0
155,561,75,154,37,2.30258509299405,16,83,2.19722457733622,2.07944154167984,68,108,2.77258872223978,1.6094379124341,1.6094379124341,7,15,0.349,0.444,0.311,0.169,0.0258064516129032,0.563,0,1,225,74,38,0,0
134,471,65,151,15,2.07944154167984,8,47,2.484906649788,2.39789527279837,29,62,1.79175946922805,1.6094379124341,2.19722457733622,2,14,0.359,0.416,0.355,0.096,0.0522388059701493,0.541,0,1,195,71,29,1,0
116,158,18,42,11,1.6094379124341,3,22,1.6094379124341,1.6094379124341,13,29,1.94591014905531,1.6094379124341,1.79175946922805,1,3,0.32,0.392,0.307,0.127,0,0.685,0,1,220,75,27,0,0
109,339,57,89,18,2.07944154167984,5,44,2.19722457733622,1.6094379124341,59,39,1.79175946922805,1.94591014905531,1.79175946922805,3,8,0.372,0.378,0.282,0.115,0.036697247706422,0.664,1,1,202,74,27,0,0
157,663,111,179,30,2.07944154167984,10,67,3.13549421592915,2.30258509299405,63,106,2.19722457733622,2.63905732961526,1.79175946922805,3,22,0.34,0.37,0.307,0.1,0.114649681528662,0.661,1,1,195,75,36,1,0
103,391,73,112,20,1.79175946922805,9,45,2.99573227355399,2.30258509299405,56,57,1.94591014905531,2.484906649788,1.94591014905531,4,11,0.382,0.412,0.313,0.125,0.145631067961165,0.918,1,1,200,72,28,1,0
39,129,17,37,14,1.6094379124341,3,24,1.6094379124341,1.6094379124341,21,33,1.6094379124341,1.6094379124341,1.6094379124341,1,7,0.384,0.465,0.362,0.178,0,0.301,0,0,240,77,35,1,0
33,67,2,7,0,1.6094379124341,0,5,1.6094379124341,1.6094379124341,3,29,1.6094379124341,1.6094379124341,2.89037175789616,0,1,0.143,0.104,0.184,0,0,0,0,1,170,71,26,0,0
151,574,96,169,46,2.30258509299405,22,104,2.99573227355399,2.30258509299405,72,124,2.83321334405622,2.30258509299405,1.6094379124341,10,15,0.372,0.507,0.336,0.213,0.0993377483443709,0.688,1,1,215,73,25,1,0
137,510,88,167,43,1.79175946922805,9,75,1.79175946922805,2.19722457733622,65,53,2.94443897916644,2.07944154167984,1.6094379124341,6,19,0.402,0.469,0.348,0.141,0.0072992700729927,0.558,1,1,225,77,27,0,0
143,479,63,129,25,1.6094379124341,21,77,2.30258509299405,1.94591014905531,74,98,2.70805020110221,2.63905732961526,1.6094379124341,4,12,0.375,0.453,0.297,0.184,0.034965034965035,1.152,0,1,225,75,26,0,0
